id	paper	permanent_id	sample_type	latitude	longitude	continent	year_of_sampling_from	year_of_sampling_to	Biome	primers	MAT	MAP	pH	SOC	ITS_total	manipulated	abundances
246	378	GF04009087S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	996886	0	691
248	378	GF04009089S	topsoil	24.533	101.016	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	13	1546	5.4	10.6	30302	0	4
250	835	GF01000737S	soil	-35.1019	138.651	Australia	2014	2014	woodland	ITS1F/ITS4	14.7	758	5.7	3.7	95160	0	5
256	378	GF04010690S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	850283	0	10
258	543	GF03006464S	soil	40.8833	123.937	Asia	2014	2014	forest	gITS7/ITS4	7	1008	6.3	19	38096	0	6
263	378	GF04009094S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	648918	0	94
266	461	GF04001769S	soil	48.3912	9.49047	Europe	2011	2011	forest	fITS7/ITS4	7.4	1021	5.2	16.7	57043	0	984
267	286	GF05004331S	mosses	9.75	-83.78	North America	2015	2015	forest	5.8S_Fun/ITS4_Fun	18.3	4827	5	11.6	90602	0	17
269	378	GF04012874S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	400800	0	5
271	378	GF04009097S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	675041	0	112
274	378	GF04009098S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	534605	0	38
275	378	GF04009807S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	424444	0	2
277	378	GF04009100S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	745481	0	121
281	378	GF04009102S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	165302	0	1
284	312	GF04015167S	soil	58.2855	27.2741	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.8	621	5.7	21	9468	0	9
285	378	GF04009103S	topsoil	24.533	101.016	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	13	1546	5.4	10.6	40628	0	9
286	378	GF04009109S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	653643	0	4
287	378	GF04009108S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	734609	0	4
290	378	GF04009104S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	170682	0	10
291	378	GF04009107S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1286983	0	2
293	835	GF01000739S	soil	-35.6364	138.121	Australia	2014	2014	woodland	ITS1F/ITS4	15.5	632	6.6	7.8	245168	0	1
295	378	GF04010440S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	953928	0	12
297	378	GF04011290S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1478756	0	8
298	378	GF04009111S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	935980	0	71
299	378	GF04009110S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	2062609	0	245
310	408	GF04005552S	litter	56.85	59.827	Asia	2017	2017	forest	fITS7/ITS4	1.7	519	5	22.2	49568	0	2
312	50	GF05025930S	soil	47.01	6.66	Europe	2012	2012	grassland	ITS3/ITS4	6.7	1506	5.7	24.2	23533	0	1
315	378	GF04009113S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	813715	0	296
318	71	GF05023979S	deadwood	60.2622	24.9088	Europe	2018	2018	forest	gITS7/ITS4	5.4	645	4.5	21.2	29239	0	2
322	378	GF04009138S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	795268	0	18
323	378	GF04009114S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1737465	0	19
324	378	GF04009115S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1049056	0	312
325	753	GF01008495S	soil	51.268	10.2388	Europe	2012	2012	forest	ITS1F/ITS4	7.5	778	5.5	17.8	2962	0	4
326	378	GF04009116S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1412743	0	86
330	405	GF04006001S	soil	43.4018	144.64	Asia	2012	2012	forest	ITS1F_KYO2/ITS2_KYO2	6.7	1060	5.4	14.9	59602	0	3
331	312	GF04015168S	soil	59.6342	24.9995	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.9	639	5.3	14.9	2626	0	3
332	405	GF04006000S	soil	43.3731	144.659	Asia	2012	2012	forest	ITS1F_KYO2/ITS2_KYO2	6.7	1082	5.5	19.5	58176	0	2
335	378	GF04009117S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	367519	0	324
337	378	GF04009119S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1455114	0	199
339	378	GF04009118S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	760431	0	56
340	843	GF01000274S	soil	41.3915	-73.956	North America	2013	2013	forest	fITS7/ITS4	11.7	909	6	14.4	139036	0	11
345	378	GF04009120S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	445712	0	24
347	378	GF04009121S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	650809	0	26
348	378	GF04009122S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	902535	0	3
353	378	GF04009123S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	884062	0	97
366	378	GF04009125S	topsoil	21.612	101.574	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	5	20889	0	3
367	378	GF04009946S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	992995	0	24517
372	378	GF04009126S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	596963	0	72
373	106	GF05021338S	soil	36.7397	129.234	Asia	2020	2020	forest	5.8S_Fun/ITS4_Fun	10.2	1281	5.1	28.1	113027	0	103
379	378	GF04009127S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	63862	0	69
387	171	GF05015571S	soil	-38.6607	-72.6	South America	2020	2020	forest	ITS3/ITS4	11.6	1382	5.2	7.6	130620	0	23
388	378	GF04009129S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1441633	0	3
391	757	GF01008337S	soil	46.0914	9.63358	Europe	2014	2014	grassland	ITS1F/ITS4	1.8	1864	5.4	13.5	384348	0	2
393	835	GF01000749S	soil	-33.6598	150.265	Australia	2014	2014	cropland	ITS1F/ITS4	11.4	1178	5.3	0.7	257927	0	3
395	528	GF03007391S	soil	37.0373	-2.96833	Europe	2014	2014	shrubland	ITS86F/ITS4	9.1	523	6.8	7.5	175998	0	8452
400	51	GF05025710S	soil	-14.1167	28.6	Africa	2017	2018	forest	ITS1F/ITS4	20.4	1074	5.6	0	29412	0	1
405	378	GF04009132S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	610991	0	946
407	529	GF03007286S	rhizosphere soil	38.0321	128.463	Asia	2018	2018	forest	ITS3/ITS4	8.1	1382	5.4	22.6	167456	0	7
409	835	GF01001405S	soil	-35.6348	138.12	Australia	2014	2014	woodland	ITS1F/ITS4	15.5	632	6.8	3.2	178119	0	1
412	378	GF04010998S	topsoil	24.533	101.016	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	13	1546	5.4	10.6	66472	0	3
416	543	GF03006465S	soil	40.8558	123.891	Asia	2014	2014	forest	gITS7/ITS4	7.2	909	6	17.4	33612	0	4
418	378	GF04009035S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	687037	0	2
419	378	GF04009036S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	933644	0	2
421	378	GF04009137S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1420794	0	33
422	378	GF04009135S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	561775	0	86
423	378	GF04009136S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	678678	0	44
424	378	GF04009139S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	703645	0	90
429	378	GF04009144S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	1249409	0	1
430	378	GF04009145S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	333487	0	9
432	378	GF04009146S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	758222	0	168
434	378	GF04009147S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	823235	0	3
437	472	GF04001084S	root	23.2788	111.532	Asia	2017	2017	forest	ITS1F/ITS2	22.1	1554	6.2	7	79985	0	2
439	378	GF04010357S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1297881	0	5
441	336	GF04020411S	soil	21.8465	114.014	Asia	2014	2014	woodland	fITS7/ITS4	23.7	1685	NA	NA	29055	0	5
442	378	GF04009148S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	487234	0	26
443	665	GF01018218S	soil	10.8615	-85.5755	North America	2013	2013	forest	ITS1F/ITS2	25.5	1921	5.9	6.8	72184	0	103
446	378	GF04009149S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1471650	0	338377
448	597	GF03000137S	soil	61.5944	24.1159	Europe	2019	2019	forest	ITS_S2F + ITS3 mixed 1:1/ITS4	3.8	664	4.3	19.3	109828	0	1
449	531	GF03007192S	air	40.4399	-3.68941	Europe	2015	2015	anthropogenic	ITS86F/ITS4	14.5	575	7.3	2.6	143073	0	6
451	378	GF04013437S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	294960	0	14
452	378	GF04009150S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1144037	0	24
456	312	GF04015169S	soil	56.6579	24.3379	Europe	2019	2019	forest	ITS9MUNngs/ITS4ngsUni	6.8	626	4.8	21.4	4814	0	14
468	378	GF04009156S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	261785	0	17
472	383	GF04008404S	soil	35.9169	138.819	Asia	2014	2014	forest	fITS7/ITS4	8.5	1126	5.5	26.8	32820	0	294
476	378	GF04009159S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	801174	0	18
479	378	GF04009161S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1370204	0	1
481	378	GF04009162S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1422233	0	35
484	378	GF04009163S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	584249	0	13
487	835	GF01000756S	soil	-33.6528	150.268	Australia	2014	2014	cropland	ITS1F/ITS4	11.7	1165	5.3	6.5	158082	0	1
491	378	GF04009164S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	437001	0	1
495	835	GF01000758S	soil	-35.6387	138.126	Australia	2014	2014	woodland	ITS1F/ITS4	15.3	673	6.6	3.8	120524	0	719
499	286	GF05004369S	mosses	9.75	-83.78	North America	2015	2015	forest	5.8S_Fun/ITS4_Fun	18.3	4827	5	11.6	98568	0	1
500	378	GF04009165S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1634093	0	2
502	378	GF04009044S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	266648	0	1
505	371	GF04017759S	soil	35.049	-83.434	North America	2013	2013	forest	ITS1F/ITS4	11.9	1550	5.1	20.6	77977	0	1422
508	835	GF01000760S	soil	-33.6107	150.72	Australia	2015	2015	woodland	ITS1F/ITS4	17.6	903	6.3	2.1	142043	0	86
509	378	GF04009168S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	1643438	0	394
515	378	GF04009169S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	2084741	0	280
517	378	GF04010130S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1197331	0	31
518	268	GF05005427S	soil	22.56	101.18	Asia	2020	2020	forest	ITS1F/ITS2	18.7	1800	5.4	6.3	58475	0	61
521	378	GF04009171S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	753414	0	13
522	378	GF04009172S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	859299	0	3
528	378	GF04009935S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	720440	0	15
529	378	GF04009046S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	629058	0	1
534	28	GF05028236S	soil	-37.076	-71.644	South America	2018	2018	forest	ITS1F/ITS4	8.1	1201	5.6	3.4	94157	0	9
537	49	GF05026243S	topsoil	45.1	5.89	Europe	2018	2018	forest	ITS3/ITS4	4.4	1407	5.4	17.9	30900	0	909
547	246	GF05009708S	soil	47.66	8.53	Europe	2014	2014	forest	ITS3/ITS4	9.1	1188	5.3	18.5	28202	0	2036
550	378	GF04009180S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	782439	0	116
567	378	GF04009182S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	58310	0	7
569	137	GF05018470S	soil	38.1644	113.524	Asia	2018	2018	forest	ITS3/ITS4	8	738	7.3	8.6	80288	0	11
570	378	GF04009183S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1279796	0	141
571	378	GF04012531S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	822467	0	53
576	422	GF04004727S	soil	29.5944	102.036	Asia	2014	2014	forest	ITS3_KYO2/ITS4	8.9	674	6.3	22.3	34052	0	38
579	351	GF04019284S	soil	29.256	118.144	Asia	2016	2016	forest	ITS1F/ITS2	14.3	2568	5	17.5	44191	0	2254
581	25	GF05028373S	soil	31.85	103.56	Asia	2020	2020	shrubland	fITS7/ITS4_Fun	5.4	1117	5.9	14.3	62128	0	84
596	378	GF04009188S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	432911	0	2
597	80	GF05023151S	root	35.263	-77.468	North America	2018	2018	grassland	5.8S_FUN/ITS4_FUN	17.1	1327	5	9.9	81510	0	51
599	378	GF04009189S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	2012929	0	2581
604	835	GF01000771S	soil	-42.2844	147.402	Australia	2014	2014	forest	ITS1F/ITS4	10.2	584	6	4.2	128252	0	43
606	378	GF04009191S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	423262	0	121
607	387	GF04007515S	root	39.8095	-94.1318	North America	2015	2015	grassland	fITS7/ITS4	11.9	975	6.3	2.2	46359	0	3027
608	378	GF04009192S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1200646	0	23
610	378	GF04009193S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1589279	0	2875
614	835	GF01000772S	soil	-33.705	150.456	Australia	2015	2015	forest	ITS1F/ITS4	13.8	1149	5.3	4.2	83328	0	3662
617	378	GF04010046S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1098735	0	1
625	378	GF04012382S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	768885	0	31
627	378	GF04009198S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	100671	0	4
630	461	GF04001548S	soil	48.3959	9.4392	Europe	2011	2011	grassland	fITS7/ITS4	7.8	903	5.7	13	33372	0	1
633	175	GF05015062S	root	41.96	-75.717	North America	2012	2012	forest	ITS3_KYO2/ITS4	9.3	902	5	25	32181	0	1
638	378	GF04009202S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	844501	0	86
640	378	GF04009203S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	965211	0	26
643	313	GF05001729S	air	-36.9162	174.646	Australia	2017	2017	anthropogenic	ITS1F/ITS2	15.3	1126	5.4	7.1	424873	0	37
649	378	GF04009205S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	737946	0	222
653	378	GF04009206S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	330278	0	1
654	378	GF04009207S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	1111114	0	31
655	336	GF04020412S	soil	21.8206	113.959	Asia	2014	2014	woodland	fITS7/ITS4	23.7	1682	NA	NA	48614	0	4
659	835	GF01000775S	soil	-42.6793	146.671	Australia	2013	2013	forest	ITS1F/ITS4	8.5	687	5.2	16.9	163632	0	4
660	378	GF04009208S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1355634	0	2
662	378	GF04009218S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	924624	0	2
667	378	GF04009212S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	460449	0	44
670	835	GF01000777S	soil	-27.3861	152.879	Australia	2013	2013	grassland	ITS1F/ITS4	20.2	949	6	0.7	170149	0	1
671	266	GF05005915S	soil	51.675	9.55525	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.3	985	4.8	20.3	171044	0	61
677	378	GF04009914S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	1317611	0	1
678	378	GF04009217S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	159759	0	2
682	378	GF04009219S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	931553	0	246
683	835	GF01000778S	soil	-33.7284	119.722	Australia	2013	2013	shrubland	ITS1F/ITS4	15.8	448	6.9	0.7	235305	0	2
684	378	GF04012218S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	759338	0	19
688	634	GF02001053S	soil	31.31	130.46	Asia	2015	2015	forest	ITS86F/ITS4	1.96	2206	5.5	8.8	68227	0	153
692	137	GF05018465S	soil	38.2618	113.488	Asia	2018	2018	forest	ITS3/ITS4	8.5	591	7.4	5	66285	0	8
694	378	GF04009222S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1006420	0	296
695	378	GF04009766S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1400476	0	2
696	378	GF04009805S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1107710	0	1
697	378	GF04009373S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	702675	0	152
699	378	GF04009223S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1649828	0	4
702	378	GF04009224S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1243051	0	7
703	378	GF04009225S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	954479	0	74
705	516	GF03007850S	litter	48.6647	14.7087	Europe	2015	2015	forest	gITS7/ITS4	6.6	812	4.5	19.7	27810	0	29
707	106	GF05021384S	soil	37.4685	128.602	Asia	2020	2020	forest	5.8S_Fun/ITS4_Fun	9.7	1188	5.7	21.8	58369	0	2560
718	378	GF04009228S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	982792	0	27
720	378	GF04010820S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	530307	0	88
721	378	GF04009736S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	396820	0	115
722	378	GF04010785S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	289633	0	29
724	378	GF04009607S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	356290	0	2
726	378	GF04009716S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	366664	0	41
727	378	GF04011042S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	314264	0	36
728	378	GF04012597S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	691081	0	33
733	378	GF04009229S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	732293	0	1
742	378	GF04009232S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	360927	0	1
752	15	GF05029146S	root	29.08	117.9	Asia	2014	2014	forest	ITS1F/ITS4 then fITS7/ITS4	18.1	1859	5.3	4.7	18835	0	3
757	461	GF04001624S	soil	52.8624	13.9172	Europe	2011	2011	forest	fITS7/ITS4	9	617	4.4	14.7	48837	0	991
762	84	GF05022654S	deadwood	45.1426	7.10272	Europe	2015	2015	forest	ITS1F/ITS4 then fITS9/ITS4	10.2	585	6.5	7	499511	0	41
790	378	GF04009236S	topsoil	21.612	101.574	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	5	40788	0	13
805	378	GF04009246S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	433771	0	13
806	378	GF04009249S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1602366	0	13
807	378	GF04009248S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	259475	0	6
812	378	GF04011436S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	553139	0	40
817	95	GF05022355S	soil	46.2918	-72.6394	North America	2017	2017	forest	fITS7/ITS4	6.6	962	6.1	17.4	36344	0	633
818	378	GF04009251S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	1179618	0	37
828	378	GF04012292S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	888370	0	7
829	378	GF04012021S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	843103	0	12
838	597	GF03000138S	air	60.1724	24.95	Europe	2019	2019	anthropogenic	ITS_S2F + ITS3 mixed 1:1/ITS4	5.6	633	6	12.8	167320	0	20
841	597	GF03000139S	air	62.2189	25.5972	Europe	2019	2019	forest	ITS_S2F + ITS3 mixed 1:1/ITS4	3.6	640	4.3	23.8	198444	0	4
842	383	GF04008367S	soil	35.9578	138.815	Asia	2014	2014	forest	fITS7/ITS4	8.2	1361	5.1	29.7	31368	0	158
844	255	GF05007321S	soil	31.53	115.26	Asia	2018	2018	forest	ITS3/ITS4	15.6	1236	5.8	16	21234	0	1
848	378	GF04009256S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	802499	0	14
850	106	GF05021284S	root	36.2879	126.969	Asia	2019	2019	forest	5.8S_Fun/ITS4_Fun	12.8	1533	5.5	13.1	51128	0	57
860	378	GF04009257S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	998397	0	52
