id,scientificName,latitude,longitude,eventDate,basisOfRecord,occurrenceStatus,datasetName,institutionCode,abundance
64272,Amanita,47.5,14.0667,2016-01-01,MaterialSample,present,Amanita_study,GBIF,2
64274,Amanita,57.5035,27.1015,2015-01-01,MaterialSample,present,Amanita_study,GBIF,8
64296,Amanita,5.26601,-59.7656,2010-01-01,MaterialSample,present,Amanita_study,GBIF,2
64299,Amanita,58.589,22.8527,2015-01-01,MaterialSample,present,Amanita_study,GBIF,2
64300,Amanita,55.9886,21.0764,2008-01-01,MaterialSample,present,Amanita_study,GBIF,1
64304,Amanita,48.6681,14.7047,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
64305,Amanita,64.9701,18.8409,2018-01-01,MaterialSample,present,Amanita_study,GBIF,20
64315,Amanita,59.0579,27.5019,2013-01-01,MaterialSample,present,Amanita_study,GBIF,16
64336,Amanita,58.548,23.9912,2015-01-01,MaterialSample,present,Amanita_study,GBIF,15
64345,Amanita,58.0183,22.1746,2012-01-01,MaterialSample,present,Amanita_study,GBIF,6
64346,Amanita,58.0183,22.1746,2012-01-01,MaterialSample,present,Amanita_study,GBIF,6
64351,Amanita,49.2904,16.6192,2013-01-01,MaterialSample,present,Amanita_study,GBIF,176
64357,Amanita,49.306,16.7136,2013-01-01,MaterialSample,present,Amanita_study,GBIF,171
64366,Amanita,9.75,-83.78,2015-01-01,MaterialSample,present,Amanita_study,GBIF,2
64367,Amanita,43.1083,131.554,2010-01-01,MaterialSample,present,Amanita_study,GBIF,60
64373,Amanita,50.7464,4.4023,2019-01-01,MaterialSample,present,Amanita_study,GBIF,105
64380,Amanita,49.2744,16.6497,2013-01-01,MaterialSample,present,Amanita_study,GBIF,48
64386,Amanita,58.4162,26.6154,2016-01-01,MaterialSample,present,Amanita_study,GBIF,6
64411,Amanita,59.8497,16.2441,2016-01-01,MaterialSample,present,Amanita_study,GBIF,5
64413,Amanita,59.9297,16.1742,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
64469,Amanita,59.247,26.528,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
64480,Amanita,42.45,1.19,2010-01-01,MaterialSample,present,Amanita_study,GBIF,3
64492,Amanita,46.59,6.12,2019-01-01,MaterialSample,present,Amanita_study,GBIF,1
64499,Amanita,51.25,5.77,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
64521,Amanita,43.08,42.8,2015-01-01,MaterialSample,present,Amanita_study,GBIF,115
64534,Amanita,58.261,27.3014,2011-01-01,MaterialSample,present,Amanita_study,GBIF,1
64551,Amanita,49.0448,13.618,2012-01-01,MaterialSample,present,Amanita_study,GBIF,141
64556,Amanita,52.25,5.63,2012-01-01,MaterialSample,present,Amanita_study,GBIF,7
64560,Amanita,49.2637,16.6237,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
64575,Amanita,46.12,8.2,2019-01-01,MaterialSample,present,Amanita_study,GBIF,47
64604,Amanita,66.138,17.7192,2009-01-01,MaterialSample,present,Amanita_study,GBIF,1
64609,Amanita,42.53,-72.19,2012-01-01,MaterialSample,present,Amanita_study,GBIF,211
64615,Amanita,-7.31,147.11,2011-01-01,MaterialSample,present,Amanita_study,GBIF,17
64625,Amanita,57.6139,26.2579,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
64640,Amanita,31.11,-95.15,2012-01-01,MaterialSample,present,Amanita_study,GBIF,25
64643,Amanita,29.71,-82.4755,2012-01-01,MaterialSample,present,Amanita_study,GBIF,21
64645,Amanita,58.3094,22.0762,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
64653,Amanita,35.84,-83.96,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
64656,Amanita,29.2494,118.122,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
64657,Amanita,29.2469,118.112,2010-01-01,MaterialSample,present,Amanita_study,GBIF,123
64663,Amanita,29.2494,118.122,2012-01-01,MaterialSample,present,Amanita_study,GBIF,50
64666,Amanita,29.2463,118.116,2012-01-01,MaterialSample,present,Amanita_study,GBIF,12
64668,Amanita,57.6828,26.2015,2015-01-01,MaterialSample,present,Amanita_study,GBIF,6
64671,Amanita,29.2494,118.122,2010-01-01,MaterialSample,present,Amanita_study,GBIF,117
64672,Amanita,29.255,118.147,2012-01-01,MaterialSample,present,Amanita_study,GBIF,2
64674,Amanita,58.9932,25.0844,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
64675,Amanita,57.6828,26.2015,2015-01-01,MaterialSample,present,Amanita_study,GBIF,7
64678,Amanita,29.2471,118.136,2010-01-01,MaterialSample,present,Amanita_study,GBIF,61
64686,Amanita,50.0939,14.6133,2007-01-01,MaterialSample,present,Amanita_study,GBIF,1
64693,Amanita,58.4176,26.588,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
64694,Amanita,9.75,-83.78,2015-01-01,MaterialSample,present,Amanita_study,GBIF,12
64705,Amanita,46.2,7.2,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
64713,Amanita,57.9608,27.2828,2013-01-01,MaterialSample,present,Amanita_study,GBIF,59
64724,Amanita,-44.8326,-71.7265,2011-01-01,MaterialSample,present,Amanita_study,GBIF,1
64754,Amanita,69.89,21.57,2020-01-01,MaterialSample,present,Amanita_study,GBIF,13
64758,Amanita,45.1,5.89,2018-01-01,MaterialSample,present,Amanita_study,GBIF,4
64775,Amanita,49.3239,16.7651,2014-01-01,MaterialSample,present,Amanita_study,GBIF,90
64788,Amanita,51.2051,10.3902,2011-01-01,MaterialSample,present,Amanita_study,GBIF,10
64789,Amanita,46.802,9.90477,2015-01-01,MaterialSample,present,Amanita_study,GBIF,871
64795,Amanita,62.6,29.9,2015-01-01,MaterialSample,present,Amanita_study,GBIF,3
64803,Amanita,49.2903,16.7066,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
64816,Amanita,51.268,10.2388,2012-01-01,MaterialSample,present,Amanita_study,GBIF,20
64827,Amanita,57.9272,26.0545,2017-01-01,MaterialSample,present,Amanita_study,GBIF,17
64829,Amanita,58.4109,26.6008,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
64833,Amanita,57.94,27.3,2013-01-01,MaterialSample,present,Amanita_study,GBIF,3
64834,Amanita,68.35,18.96,2014-01-01,MaterialSample,present,Amanita_study,GBIF,3
64846,Amanita,9.75,-83.78,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
64862,Amanita,49.2972,16.7622,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
64879,Amanita,62.2731,6.85139,2016-01-01,MaterialSample,present,Amanita_study,GBIF,12
64880,Amanita,51.2717,10.3114,2012-01-01,MaterialSample,present,Amanita_study,GBIF,2
64887,Amanita,58.0932,26.4386,2017-01-01,MaterialSample,present,Amanita_study,GBIF,6
64891,Amanita,47.4833,14.1,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
64892,Amanita,57.5882,10.078,2014-01-01,MaterialSample,present,Amanita_study,GBIF,4
64900,Amanita,56.6067,22.8506,2019-01-01,MaterialSample,present,Amanita_study,GBIF,12
64908,Amanita,48.1256,5.9975,2009-01-01,MaterialSample,present,Amanita_study,GBIF,6
64909,Amanita,48.1256,5.9975,2009-01-01,MaterialSample,present,Amanita_study,GBIF,18
64912,Amanita,58.1033,25.9043,2015-01-01,MaterialSample,present,Amanita_study,GBIF,3
64925,Amanita,44.2767,-121.968,2003-01-01,MaterialSample,present,Amanita_study,GBIF,2
64930,Amanita,52.0148,5.77707,2016-01-01,MaterialSample,present,Amanita_study,GBIF,521
64936,Amanita,59.06,27.51,2013-01-01,MaterialSample,present,Amanita_study,GBIF,3
64937,Amanita,42.95,43.1,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
64939,Amanita,57.94,27.4,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
64947,Amanita,40.0333,-5.33333,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
64958,Amanita,52.25,5.63,2016-01-01,MaterialSample,present,Amanita_study,GBIF,396
64965,Amanita,62.6,29.9,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
64971,Amanita,29.2428,118.113,2012-01-01,MaterialSample,present,Amanita_study,GBIF,11
64979,Amanita,58.1408,25.6818,2015-01-01,MaterialSample,present,Amanita_study,GBIF,11
64985,Amanita,58.58,22.8434,2015-01-01,MaterialSample,present,Amanita_study,GBIF,9
64986,Amanita,58.58,22.8434,2015-01-01,MaterialSample,present,Amanita_study,GBIF,13
65015,Amanita,60.1478,10.7152,2010-01-01,MaterialSample,present,Amanita_study,GBIF,1
65031,Amanita,11.1878,-4.44083,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
65045,Amanita,24.53,101.02,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
65046,Amanita,68.13,-149.47,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
65053,Amanita,58.0358,26.7563,2015-01-01,MaterialSample,present,Amanita_study,GBIF,51
65060,Amanita,49.325,16.6529,2013-01-01,MaterialSample,present,Amanita_study,GBIF,19
65080,Amanita,57.5838,27.214,2015-01-01,MaterialSample,present,Amanita_study,GBIF,8
65081,Amanita,56.3135,8.1287,2014-01-01,MaterialSample,present,Amanita_study,GBIF,4
65089,Amanita,57.3648,24.6187,2019-01-01,MaterialSample,present,Amanita_study,GBIF,9
65092,Amanita,48.7766,13.8552,2011-01-01,MaterialSample,present,Amanita_study,GBIF,1
65093,Amanita,61.506100000000004,6.21278,2016-01-01,MaterialSample,present,Amanita_study,GBIF,3
65094,Amanita,61.7,21.7,2011-01-01,MaterialSample,present,Amanita_study,GBIF,7
65095,Amanita,50.2551,12.7355,2010-01-01,MaterialSample,present,Amanita_study,GBIF,1
65102,Amanita,57.5369,26.5862,2015-01-01,MaterialSample,present,Amanita_study,GBIF,3
65104,Amanita,48.1256,5.9975,2009-01-01,MaterialSample,present,Amanita_study,GBIF,2
65113,Amanita,49.3056,16.7706,2013-01-01,MaterialSample,present,Amanita_study,GBIF,14
65117,Amanita,48.6637,14.7051,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
65123,Amanita,29.7396,-82.2308,2012-01-01,MaterialSample,present,Amanita_study,GBIF,42
65130,Amanita,61.506100000000004,6.21278,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
65151,Amanita,29.2425,118.1,2012-01-01,MaterialSample,present,Amanita_study,GBIF,2
65160,Amanita,49.2818,16.7298,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
65162,Amanita,58.8369,26.8075,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
65163,Amanita,52.25,5.63,2012-01-01,MaterialSample,present,Amanita_study,GBIF,3
65184,Amanita,62.2731,6.85139,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
65203,Amanita,58.7226,25.0636,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
65204,Amanita,58.5301,26.7264,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
65206,Amanita,58.3701,26.5561,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
65208,Amanita,56.6127,23.1564,2019-01-01,MaterialSample,present,Amanita_study,GBIF,1
65210,Amanita,0.2961,25.3008,2018-01-01,MaterialSample,present,Amanita_study,GBIF,8
65237,Amanita,55.9886,21.0764,2008-01-01,MaterialSample,present,Amanita_study,GBIF,12
65258,Amanita,49.2616,16.6488,2013-01-01,MaterialSample,present,Amanita_study,GBIF,9
65260,Amanita,58.0403,26.4606,2015-01-01,MaterialSample,present,Amanita_study,GBIF,2
65282,Amanita,42.45,1.19,2010-01-01,MaterialSample,present,Amanita_study,GBIF,5
65283,Amanita,38.3667,-2.33333,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
65312,Amanita,56.8407,25.3932,2019-01-01,MaterialSample,present,Amanita_study,GBIF,1
65319,Amanita,50.742,15.7683,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
65320,Amanita,50.7406,15.7694,2013-01-01,MaterialSample,present,Amanita_study,GBIF,54
65322,Amanita,57.5857,26.6461,2015-01-01,MaterialSample,present,Amanita_study,GBIF,6
65337,Amanita,37.9107,-119.263,2012-01-01,MaterialSample,present,Amanita_study,GBIF,4
65353,Amanita,21.57,101.57,2014-01-01,MaterialSample,present,Amanita_study,GBIF,4
65354,Amanita,19.41,98.86,2014-01-01,MaterialSample,present,Amanita_study,GBIF,54
65359,Amanita,58.4624,26.8208,2011-01-01,MaterialSample,present,Amanita_study,GBIF,7
65376,Amanita,58.0518,26.7682,2017-01-01,MaterialSample,present,Amanita_study,GBIF,186
65383,Amanita,35.9883,-79.0899,2011-01-01,MaterialSample,present,Amanita_study,GBIF,2
65384,Amanita,45.08,5.85,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
65390,Amanita,50.7394,15.7678,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
65391,Amanita,58.6665,24.478,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
65409,Amanita,62.2731,6.85139,2016-01-01,MaterialSample,present,Amanita_study,GBIF,23
65410,Amanita,10.7039,-9.99528,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
65414,Amanita,37.9107,-119.263,2012-01-01,MaterialSample,present,Amanita_study,GBIF,23
65427,Amanita,37.8089,-119.491,2012-01-01,MaterialSample,present,Amanita_study,GBIF,15
65438,Amanita,49.0431,13.6171,2012-01-01,MaterialSample,present,Amanita_study,GBIF,48
65443,Amanita,58.1444,25.2628,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
65447,Amanita,5.26601,-59.7656,2010-01-01,MaterialSample,present,Amanita_study,GBIF,1
65460,Amanita,29.2519,118.158,2012-01-01,MaterialSample,present,Amanita_study,GBIF,15
65480,Amanita,61.35,25.11,2009-01-01,MaterialSample,present,Amanita_study,GBIF,1
65529,Amanita,57.9147,27.6971,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
65531,Amanita,59.5108,24.8162,2015-01-01,MaterialSample,present,Amanita_study,GBIF,10
65532,Amanita,58.4392,26.7126,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
65534,Amanita,59.5108,24.8162,2015-01-01,MaterialSample,present,Amanita_study,GBIF,13
65538,Amanita,58.4709,26.7251,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
65539,Amanita,59.6151,24.9871,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
65561,Amanita,35.0249,135.786,2011-01-01,MaterialSample,present,Amanita_study,GBIF,2
65573,Amanita,46.7365,9.85711,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
65574,Amanita,52.25,5.63,2016-01-01,MaterialSample,present,Amanita_study,GBIF,2536
65576,Amanita,0.29,25.32,2018-01-01,MaterialSample,present,Amanita_study,GBIF,610
65582,Amanita,68.54,23.33,2020-01-01,MaterialSample,present,Amanita_study,GBIF,59
65583,Amanita,34.4312,-89.389,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
65588,Amanita,58.669,23.69,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
65589,Amanita,34.4608,-89.3174,2012-01-01,MaterialSample,present,Amanita_study,GBIF,18
65612,Amanita,58.9127,25.6117,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
65621,Amanita,10.7042,-9.99528,2018-01-01,MaterialSample,present,Amanita_study,GBIF,1
65623,Amanita,57.2953,13.9809,2018-01-01,MaterialSample,present,Amanita_study,GBIF,89
65624,Amanita,58.6937,25.9465,2015-01-01,MaterialSample,present,Amanita_study,GBIF,6
65628,Amanita,48.23,7.25,2010-01-01,MaterialSample,present,Amanita_study,GBIF,177
65629,Amanita,40.85,-3.99,2010-01-01,MaterialSample,present,Amanita_study,GBIF,77
65633,Amanita,29.2496,118.12,2012-01-01,MaterialSample,present,Amanita_study,GBIF,4
65649,Amanita,37.87,14.02,2017-01-01,MaterialSample,present,Amanita_study,GBIF,3
65652,Amanita,58.4278,24.2895,2015-01-01,MaterialSample,present,Amanita_study,GBIF,2
65656,Amanita,52.25,5.63,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
65675,Amanita,62.1505,6.20056,2016-01-01,MaterialSample,present,Amanita_study,GBIF,3
65684,Amanita,59.2394,23.8271,2018-01-01,MaterialSample,present,Amanita_study,GBIF,21
65685,Amanita,40.0333,-5.33333,2012-01-01,MaterialSample,present,Amanita_study,GBIF,2
65686,Amanita,57.9212,27.3791,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
65687,Amanita,58.9236,22.0562,2015-01-01,MaterialSample,present,Amanita_study,GBIF,2
65689,Amanita,39.6333,-4.68333,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
65694,Amanita,68.755,23.735,2019-01-01,MaterialSample,present,Amanita_study,GBIF,4
65699,Amanita,68.759,23.737,2019-01-01,MaterialSample,present,Amanita_study,GBIF,26
65701,Amanita,68.761,23.736,2019-01-01,MaterialSample,present,Amanita_study,GBIF,4
65710,Amanita,63.2345,26.1015,2018-01-01,MaterialSample,present,Amanita_study,GBIF,10
65720,Amanita,69.68,18.96,2020-01-01,MaterialSample,present,Amanita_study,GBIF,1
65742,Amanita,58.3906,26.8865,2016-01-01,MaterialSample,present,Amanita_study,GBIF,3
65754,Amanita,67.87,18.88,2014-01-01,MaterialSample,present,Amanita_study,GBIF,13
65756,Amanita,58.269,27.3228,2011-01-01,MaterialSample,present,Amanita_study,GBIF,31
65767,Amanita,38.9186,-107.036,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
65772,Amanita,41.167,126.193,2019-01-01,MaterialSample,present,Amanita_study,GBIF,1
65776,Amanita,59.0186,24.2804,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
65785,Amanita,69.5182,21.3176,2013-01-01,MaterialSample,present,Amanita_study,GBIF,49
65808,Amanita,49.3249,16.6527,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
65826,Amanita,59.8756,16.2871,2016-01-01,MaterialSample,present,Amanita_study,GBIF,5
65841,Amanita,58.25,27.31,2012-01-01,MaterialSample,present,Amanita_study,GBIF,2
65849,Amanita,5.26601,-59.7656,2010-01-01,MaterialSample,present,Amanita_study,GBIF,14
65850,Amanita,5.26601,-59.7656,2010-01-01,MaterialSample,present,Amanita_study,GBIF,11
65857,Amanita,48.1256,5.9975,2009-01-01,MaterialSample,present,Amanita_study,GBIF,27
65858,Amanita,29.2411,118.11,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
65863,Amanita,52.25,5.63,2012-01-01,MaterialSample,present,Amanita_study,GBIF,17
65867,Amanita,37.8747,14.0158,2011-01-01,MaterialSample,present,Amanita_study,GBIF,7
65879,Amanita,58.25,27.31,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
65880,Amanita,47.5,14.0667,2016-01-01,MaterialSample,present,Amanita_study,GBIF,5
65881,Amanita,55.2071,8.951,2014-01-01,MaterialSample,present,Amanita_study,GBIF,121
65887,Amanita,29.277,118.091,2010-01-01,MaterialSample,present,Amanita_study,GBIF,686
65903,Amanita,40.393,-1.33439,2018-01-01,MaterialSample,present,Amanita_study,GBIF,9
65926,Amanita,60.48,26.55,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
65941,Amanita,49.3056,16.7101,2014-01-01,MaterialSample,present,Amanita_study,GBIF,18
65953,Amanita,55.9886,21.0764,2008-01-01,MaterialSample,present,Amanita_study,GBIF,25
65955,Amanita,50.2421,12.6793,2006-01-01,MaterialSample,present,Amanita_study,GBIF,1
65957,Amanita,57.6652,26.4683,2013-01-01,MaterialSample,present,Amanita_study,GBIF,240
65959,Amanita,58.9959,27.741,2015-01-01,MaterialSample,present,Amanita_study,GBIF,2
65991,Amanita,58.1719,26.4184,2017-01-01,MaterialSample,present,Amanita_study,GBIF,8
65995,Amanita,69.09,18.21,2020-01-01,MaterialSample,present,Amanita_study,GBIF,181
65996,Amanita,51.91,39.46,2012-01-01,MaterialSample,present,Amanita_study,GBIF,4
65997,Amanita,55.35,78.6,2019-01-01,MaterialSample,present,Amanita_study,GBIF,4
66035,Amanita,22.43,-81.15,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
66077,Amanita,48.7766,13.8553,2011-01-01,MaterialSample,present,Amanita_study,GBIF,14
66102,Amanita,58.9825,22.4646,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
66127,Amanita,58.5456,26.3793,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
66128,Amanita,27.12,100.17,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
66140,Amanita,29.2428,118.113,2012-01-01,MaterialSample,present,Amanita_study,GBIF,7
66144,Amanita,5.77,-73.43,2019-01-01,MaterialSample,present,Amanita_study,GBIF,5
66147,Amanita,68.754,23.732,2019-01-01,MaterialSample,present,Amanita_study,GBIF,22
66155,Amanita,66.9,-135.233,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
66156,Amanita,66.9,-135.233,2015-01-01,MaterialSample,present,Amanita_study,GBIF,18472
66159,Amanita,68.769,23.742,2019-01-01,MaterialSample,present,Amanita_study,GBIF,43
66160,Amanita,66.0441,17.738,2009-01-01,MaterialSample,present,Amanita_study,GBIF,5
66169,Amanita,49.3217,16.6552,2013-01-01,MaterialSample,present,Amanita_study,GBIF,6
66174,Amanita,34.9868,135.745,2021-01-01,MaterialSample,present,Amanita_study,GBIF,5
66183,Amanita,57.95,27.37,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
66184,Amanita,57.93,27.41,2013-01-01,MaterialSample,present,Amanita_study,GBIF,10
66185,Amanita,42.97,42.62,2015-01-01,MaterialSample,present,Amanita_study,GBIF,35
66191,Amanita,51.2361,5.26389,2011-01-01,MaterialSample,present,Amanita_study,GBIF,2
66197,Amanita,42.53,-72.19,2012-01-01,MaterialSample,present,Amanita_study,GBIF,47
66198,Amanita,49.3237,16.7111,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
66206,Amanita,58.8326,22.6335,2015-01-01,MaterialSample,present,Amanita_study,GBIF,4
66220,Amanita,57.671,26.5578,2013-01-01,MaterialSample,present,Amanita_study,GBIF,6
66224,Amanita,29.2149,118.122,2012-01-01,MaterialSample,present,Amanita_study,GBIF,2
66236,Amanita,57.9768,25.9208,2015-01-01,MaterialSample,present,Amanita_study,GBIF,47
66245,Amanita,58.1574,27.0487,2013-01-01,MaterialSample,present,Amanita_study,GBIF,3
66246,Amanita,50.0939,14.6133,2007-01-01,MaterialSample,present,Amanita_study,GBIF,149
66249,Amanita,9.264,2.18633,2010-01-01,MaterialSample,present,Amanita_study,GBIF,3
66255,Amanita,52.0148,5.77707,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
66266,Amanita,52.32,-126.31,2008-01-01,MaterialSample,present,Amanita_study,GBIF,2
66276,Amanita,38.0993,-122.89,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
66277,Amanita,58.601,23.099,2015-01-01,MaterialSample,present,Amanita_study,GBIF,3
66295,Amanita,49.3121,16.6708,2013-01-01,MaterialSample,present,Amanita_study,GBIF,8
66330,Amanita,58.2889,27.0456,2014-01-01,MaterialSample,present,Amanita_study,GBIF,2
66337,Amanita,42.52,-71.63,2015-01-01,MaterialSample,present,Amanita_study,GBIF,11
66340,Amanita,68.16,17.59,2014-01-01,MaterialSample,present,Amanita_study,GBIF,5
66343,Amanita,50.0069,12.6092,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
66344,Amanita,55.7347,10.8935,2014-01-01,MaterialSample,present,Amanita_study,GBIF,1
66387,Amanita,59.8564,16.2618,2016-01-01,MaterialSample,present,Amanita_study,GBIF,140
66396,Amanita,35.77,-105.8,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
66398,Amanita,67.87,18.91,2014-01-01,MaterialSample,present,Amanita_study,GBIF,74
66412,Amanita,57.6064,26.9688,2015-01-01,MaterialSample,present,Amanita_study,GBIF,50
66414,Amanita,57.1,12.4,2017-01-01,MaterialSample,present,Amanita_study,GBIF,1
66429,Amanita,61.306,27.7183,2018-01-01,MaterialSample,present,Amanita_study,GBIF,128
66430,Amanita,50.7567,15.5245,2013-01-01,MaterialSample,present,Amanita_study,GBIF,16
66431,Amanita,57.487,14.2159,2018-01-01,MaterialSample,present,Amanita_study,GBIF,46
66432,Amanita,50.7589,15.5191,2013-01-01,MaterialSample,present,Amanita_study,GBIF,156
66433,Amanita,49.044,13.6168,2009-01-01,MaterialSample,present,Amanita_study,GBIF,41
66436,Amanita,59.0773,27.4879,2013-01-01,MaterialSample,present,Amanita_study,GBIF,3
66452,Amanita,29.2428,118.113,2012-01-01,MaterialSample,present,Amanita_study,GBIF,22
66454,Amanita,57.5925,27.1455,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
66466,Amanita,42.7833,-0.0166667,2015-01-01,MaterialSample,present,Amanita_study,GBIF,1
66478,Amanita,59.5836,25.6283,2016-01-01,MaterialSample,present,Amanita_study,GBIF,2
66479,Amanita,59.5836,25.6273,2016-01-01,MaterialSample,present,Amanita_study,GBIF,3
66484,Amanita,58.1833,26.433,2012-01-01,MaterialSample,present,Amanita_study,GBIF,2
66485,Amanita,55.9886,21.0764,2008-01-01,MaterialSample,present,Amanita_study,GBIF,1
66500,Amanita,57.7597,27.4767,2015-01-01,MaterialSample,present,Amanita_study,GBIF,14
66505,Amanita,57.8089,27.0492,2016-01-01,MaterialSample,present,Amanita_study,GBIF,2
66532,Amanita,58.2494,26.9294,2013-01-01,MaterialSample,present,Amanita_study,GBIF,1
66537,Amanita,57.9602,27.2862,2013-01-01,MaterialSample,present,Amanita_study,GBIF,80
66538,Amanita,58.25,27.31,2012-01-01,MaterialSample,present,Amanita_study,GBIF,2
66540,Amanita,59.2832,26.7779,2015-01-01,MaterialSample,present,Amanita_study,GBIF,7
66541,Amanita,58.25,27.31,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
66544,Amanita,58.25,27.31,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
66547,Amanita,57.8982,25.8258,2017-01-01,MaterialSample,present,Amanita_study,GBIF,6
66555,Amanita,57.7014,26.4592,2015-01-01,MaterialSample,present,Amanita_study,GBIF,15
66557,Amanita,57.7986,15.54,2016-01-01,MaterialSample,present,Amanita_study,GBIF,5
66560,Amanita,59.8527,16.2358,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
66561,Amanita,57.7986,15.54,2016-01-01,MaterialSample,present,Amanita_study,GBIF,3
66567,Amanita,57.6764,26.5529,2013-01-01,MaterialSample,present,Amanita_study,GBIF,2
66573,Amanita,57.8889,15.02,2016-01-01,MaterialSample,present,Amanita_study,GBIF,3
66575,Amanita,57.9389,27.352,2013-01-01,MaterialSample,present,Amanita_study,GBIF,22
66577,Amanita,59.172,14.4,2016-01-01,MaterialSample,present,Amanita_study,GBIF,15
66578,Amanita,57.94,27.35,2013-01-01,MaterialSample,present,Amanita_study,GBIF,419
66581,Amanita,58.25,27.31,2012-01-01,MaterialSample,present,Amanita_study,GBIF,1
66582,Amanita,58.25,27.31,2012-01-01,MaterialSample,present,Amanita_study,GBIF,4
66589,Amanita,59.172,14.4,2016-01-01,MaterialSample,present,Amanita_study,GBIF,16
66595,Amanita,59.8564,16.2618,2016-01-01,MaterialSample,present,Amanita_study,GBIF,46
66596,Amanita,59.08,27.46,2013-01-01,MaterialSample,present,Amanita_study,GBIF,69
66599,Amanita,57.9608,27.2828,2013-01-01,MaterialSample,present,Amanita_study,GBIF,81
66601,Amanita,68.54,17.22,2020-01-01,MaterialSample,present,Amanita_study,GBIF,112
66603,Amanita,59.9357,16.1956,2016-01-01,MaterialSample,present,Amanita_study,GBIF,1
66608,Amanita,68.24,14.54,2020-01-01,MaterialSample,present,Amanita_study,GBIF,7
66609,Amanita,59.0579,27.5019,2013-01-01,MaterialSample,present,Amanita_study,GBIF,28
